1.6936,21.1372,14.724,0.7636,21.1372,1029.6956,0.644,8.09676000000001,0.00056,0.0304,7,2,1
5.2184,21.7808,15.9156,0.7832,20.6552,1020.3904,2.1688,7.83468,0.0006,0.024,8,2,2
6.5628,37.3592,31.206,0.7968,35.4156,1003.564,3.3628,4.9008,0.00236,0.1184,2,3,1
4.1896,34.8856,26.628,0.732,34.1084,1013.3056,1.8712,7.17956,0.0012,0.0708,7,3,3
2.5284,31.7476,28.9608,0.8944,31.2716,1005.5408,1.4352,3.68668,0.00296,0.2212,8,3,2
3.9328,34.4312,27.7008,0.7764,33.9836,1009.0324,1.8784,5.5188,0.0008,0.0796,13,3,1
5.174,30.8688,27.3332,0.8668,29.244,999.7256,2.8032,3.0748,0.00272,0.2224,14,3,2
6.1664,28.766,22.5544,0.7944,23.6748,1014.5448,5.4984,5.10668,0.00912,0.3912,16,11,1
5.3412,37.2344,34.8872,0.9124,33.7304,998.0696,4.9948,6.87908,0.01492,0.7384,27,11,2
10.2484,2.1992,-11.0492,0.5344,-8.4912,1030.2228,6.9208,9.24492,0,0,22,1,2
4.7552,23,13.5208,0.7,17.8192,1010.1852,4.6784,6.7426,0.00416,0.2264,30,1,2
8.8332,4.5232,-12.7344,0.4452,-7.166,1019.596,7.3512,8.72184,0.00024,0.0036,31,1,2
5.342,20.59,3.862,0.488,15.2444,1029.5668,4.76,7.73524,0.00304,0.0772,12,2,3
6.474,25.518,21.4684,0.8476,22.1932,1008.6024,3.7964,5.15424,0.00768,0.3032,13,2,2
4.1168,13.6152,7.2588,0.7644,8.7536,1021.1692,3.8944,5.4878,0.00184,0.2684,28,2,2
5.4808,32.1072,24.1296,0.7528,28.5468,1011.4836,4.6664,7.36464,0.00416,0.2484,4,3,2
4.8804,10.4552,-1.0372,0.602,8.4728,1029.548,2.2552,9.99700000000001,0,0,27,12,0
2.8524,48.4488,46.6868,0.936,48.3948,1017.9916,1.1108,4.49644,0.00352,0.1272,23,12,0
0,35.3856,26.2764,0.7044,29.1584,1017.9932,7.9964,9.99700000000001,0.004,0.256,30,11,0
15.284,35.5852,28.0268,0.7484,30.6,1004.0552,6.2076,8.65456,0.00576,0.1772,18,1,0
11.034,42.8052,36.0576,0.7792,39.834,1020.7856,4.8104,9.17340000000001,0.00688,0.2512,13,1,0
3.9252,15.4032,9.6604,0.7792,13.5128,1019.5448,1.8848,8.95196,0,0,18,1,0
11.9576,29.6872,21.0312,0.6984,25.6304,1006.8832,4.4176,9.71616,0,0,23,12,0
13.0128,32.3272,23.832,0.7056,26.0092,1001.5528,6.99,9.19296,0.00008,0.018,19,2,0
13.4328,32.0596,23.4912,0.7172,27.2944,1005.4556,5.1288,8.79728000000001,0.00324,0.1924,20,2,0
1.3032,24.412,20.7972,0.8628,24.2544,1006.4468,0.6732,5.38988,0.00024,0.0272,19,1,0
15.5184,16.4044,2.9888,0.5496,7.9648,1017.2948,5.9148,9.59648000000001,0,0,20,2,0
14.8308,41.8124,36.3416,0.814,35.7636,1010.3304,10.5372,8.846,0.01204,0.374,1,1,0
11.8,24.1852,9.1504,0.5236,18.5332,1008.2412,4.8528,9.99700000000001,0,0,17,2,0
6.6244,29.1588,22.3996,0.7588,27.3712,1005.5456,2.4592,7.3156,0.0006,0.0764,15,2,0
4.3452,26.7692,17.0488,0.6732,26.1216,1023.6828,1.6172,9.99700000000001,0,0,8,2,0
6.4752,32.9732,20.8432,0.624,31.6472,1022.0808,2.7448,9.99700000000001,0,0,27,2,0
6.3928,21.4248,9.6204,0.6028,19.08,1019.316,2.414,9.99700000000001,0,0,23,1,0
2.2856,36.0404,27.6016,0.7168,35.9584,1018.6704,0.8412,9.16216,0,0,15,2,0
7.3428,5.1736,-5.5016,0.6224,1.398,1028.4764,2.8848,9.70460000000001,0,0,21,2,0
9.7936,2.1364,-7.462,0.6384,-6.2152,1014.422,4.252,9.99700000000001,0,0,22,1,0
3.4864,54.1756,46.2928,0.7664,54.1756,1010.1896,1.4372,9.32708,0,0,24,2,0
4.0204,29.3924,20.1524,0.6832,25.8684,1016.9356,3.986,10,0,0,16,1,0
6.8776,34.0716,23.6132,0.6516,32.4296,1020.6852,3.0232,9.99700000000001,0,0,4,12,0
6.5376,37.792,32.8176,0.8244,36.4036,1012.2728,3.0372,9.87692000000001,0.00004,0.0036,23,1,0
14.7704,30.7784,24.3224,0.7672,24.4956,996.7072,6.3852,6.62144,0.00204,0.1056,21,11,0
8.604,23.232,15.7032,0.7288,19.4984,1009.4104,3.386,9.77072,0,0,16,12,0
6.8288,32.5976,21.0404,0.6332,27.5268,1016.814,6.4532,9.8082,0,0,3,1,0
9.6728,36.6388,32.4884,0.8536,33.352,986.314,4.7016,7.1892,0.0146,0.3688,26,2,0
3.8172,24.7616,15.8288,0.694,23.9636,1027.038,1.6176,9.99700000000001,0,0,15,1,0
15.2632,21.404,9.9432,0.61,13.5044,1005.068,6.55,8.06076,0,0,29,12,0
4.1244,22.0896,15.8248,0.7688,21.4128,1024.104,1.5348,9.98220000000001,0.00008,0.0096,29,11,0
1.8576,12.8408,2.4004,0.644,12.8408,1030.6604,0.8072,6.45832,0.00052,0.0168,1,2,0
8.17,28.1712,23.1452,0.818,24.8748,1004.664,3.6332,4.60024,0.00024,0.0192,13,2,0
2.002,23.2,14.2444,0.6964,22.284,1021.5452,1.7764,9.83576,0,0,11,12,0
3.1116,46.7936,41.2568,0.8168,46.7936,1012.2904,1.2824,9.10996,0,0,11,12,0
15.0516,16.7184,12.144,0.8208,7.7952,998.0312,6.3512,3.53244,0.00016,0.0044,27,12,0
13.3528,37.6432,29.97,0.7416,34.2632,1010.8744,5.0792,8.75660000000001,0.03448,0.2596,2,12,0
2.876,18.9724,12.7472,0.7672,18.1692,1017.5268,1.506,9.25668,0.00012,0.0252,12,1,0
4.8416,47.7544,39.3044,0.7436,47.7364,1023.296,1.8624,9.16948,0,0,17,11,0
4.9252,39.9664,27.5988,0.6244,39.8344,1030.0984,1.746,9.99700000000001,0,0,17,11,0
15.5472,43.6684,28.1816,0.5472,40.09,1008.8552,5.998,9.95320000000001,0.00004,0.0028,19,11,0
6.4172,13.8928,5.3096,0.6844,11.4044,1025.1352,2.4992,8.28908,0,0,6,1,0
4.0736,31.6084,26.8932,0.8272,31.1008,1022.8092,1.5384,8.80196,0.0002,0.0348,26,1,0
2.1504,28.8796,23.5252,0.8124,28.8796,1010.6424,0.7752,5.48176,0.0002,0.0212,29,1,0
5.1084,20.0572,12.6088,0.7368,18.5992,1016.284,1.9556,7.70648,0.00004,0.006,10,2,0
8.4856,18.262,10.174,0.7024,13.3164,1006.5036,3.936,9.74156,0,0,5,1,0
2.8748,25.276,18.4916,0.776,24.8804,1006.5936,1.0344,5.41796,0.00076,0.048,9,2,0
11.5276,22.256,17.8744,0.8364,15.8644,1012.9976,4.9176,3.88788,0.00284,0.1024,9,2,0
4.4124,35.454,26.522,0.7052,34.9016,1023.2484,1.7984,9.26364,0.00184,0.114,24,12,0
2.9948,26.0564,18.338,0.7324,25.8692,1021.8456,1.1504,5.98456,0.00272,0.0876,5,2,0
7.7332,30.8668,21.4864,0.6892,29.2076,1021.1544,3.0044,9.99700000000001,0.00004,0.0044,15,11,0
1.22,22.2728,11.3516,0.6508,22.188,1028.2996,0.3368,9.99700000000001,0,0,7,1,0
5.4776,49.0044,41.8152,0.7632,49.0044,1016.1556,1.9016,9.99700000000001,0,0,14,12,0
5.7524,38.6576,25.9876,0.6116,37.5888,1014.102,2.3292,9.99700000000001,0,0,7,2,0
7.5796,42.1532,37.4596,0.8336,41.09,1025.1064,3.026,8.20028,0.00008,0.0128,5,12,0
5.4136,39.61,28.248,0.6524,39.3932,1019.6144,1.9212,8.86676,0.00468,0.2484,23,11,0
6.8484,30.0448,15.11,0.5412,27.7716,1019.4312,3.0172,9.86900000000001,0,0,2,3,0
