windGust0,windGust1,windGust2,windGust3,windGust4,windGust5,windGust6,windGust7,windGust8,windGust9,windGust10,windGust11,windGust12,windGust13,windGust14,windGust15,windGust16,windGust17,windGust18,windGust19,windGust20,windGust21,windGust22,windGust23,windGust24,temperature0,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8,temperature9,temperature10,temperature11,temperature12,temperature13,temperature14,temperature15,temperature16,temperature17,temperature18,temperature19,temperature20,temperature21,temperature22,temperature23,temperature24,dewPoint0,dewPoint1,dewPoint2,dewPoint3,dewPoint4,dewPoint5,dewPoint6,dewPoint7,dewPoint8,dewPoint9,dewPoint10,dewPoint11,dewPoint12,dewPoint13,dewPoint14,dewPoint15,dewPoint16,dewPoint17,dewPoint18,dewPoint19,dewPoint20,dewPoint21,dewPoint22,dewPoint23,dewPoint24,humidity0,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,humidity9,humidity10,humidity11,humidity12,humidity13,humidity14,humidity15,humidity16,humidity17,humidity18,humidity19,humidity20,humidity21,humidity22,humidity23,humidity24,apparentTemperature0,apparentTemperature1,apparentTemperature2,apparentTemperature3,apparentTemperature4,apparentTemperature5,apparentTemperature6,apparentTemperature7,apparentTemperature8,apparentTemperature9,apparentTemperature10,apparentTemperature11,apparentTemperature12,apparentTemperature13,apparentTemperature14,apparentTemperature15,apparentTemperature16,apparentTemperature17,apparentTemperature18,apparentTemperature19,apparentTemperature20,apparentTemperature21,apparentTemperature22,apparentTemperature23,apparentTemperature24,pressure0,pressure1,pressure2,pressure3,pressure4,pressure5,pressure6,pressure7,pressure8,pressure9,pressure10,pressure11,pressure12,pressure13,pressure14,pressure15,pressure16,pressure17,pressure18,pressure19,pressure20,pressure21,pressure22,pressure23,pressure24,windSpeed0,windSpeed1,windSpeed2,windSpeed3,windSpeed4,windSpeed5,windSpeed6,windSpeed7,windSpeed8,windSpeed9,windSpeed10,windSpeed11,windSpeed12,windSpeed13,windSpeed14,windSpeed15,windSpeed16,windSpeed17,windSpeed18,windSpeed19,windSpeed20,windSpeed21,windSpeed22,windSpeed23,windSpeed24,visibility0,visibility1,visibility2,visibility3,visibility4,visibility5,visibility6,visibility7,visibility8,visibility9,visibility10,visibility11,visibility12,visibility13,visibility14,visibility15,visibility16,visibility17,visibility18,visibility19,visibility20,visibility21,visibility22,visibility23,visibility24,precipIntensity0,precipIntensity1,precipIntensity2,precipIntensity3,precipIntensity4,precipIntensity5,precipIntensity6,precipIntensity7,precipIntensity8,precipIntensity9,precipIntensity10,precipIntensity11,precipIntensity12,precipIntensity13,precipIntensity14,precipIntensity15,precipIntensity16,precipIntensity17,precipIntensity18,precipIntensity19,precipIntensity20,precipIntensity21,precipIntensity22,precipIntensity23,precipIntensity24,precipProbability0,precipProbability1,precipProbability2,precipProbability3,precipProbability4,precipProbability5,precipProbability6,precipProbability7,precipProbability8,precipProbability9,precipProbability10,precipProbability11,precipProbability12,precipProbability13,precipProbability14,precipProbability15,precipProbability16,precipProbability17,precipProbability18,precipProbability19,precipProbability20,precipProbability21,precipProbability22,precipProbability23,precipProbability24,day,month,outcome
0.23,0.25075,0.1325,0.13675,0.09525,0.07225,0.0715,0.033,0.027,0.01625,0.0265,0.01625,0.0195,0.01425,0.02075,0.01475,0.018,0.01175,0.0085,0.025,0.04125,0.13825,0.19675,0.2915,0.27075,0.644066666667,0.651333333333,0.644333333333,0.635466666667,0.6158,0.5996,0.592466666667,0.5642,0.536133333333,0.520933333333,0.508,0.500733333333,0.494866666667,0.494533333333,0.4966,0.492733333333,0.4866,0.484866666667,0.493133333333,0.517133333333,0.544666666667,0.5812,0.6178,0.642266666667,0.6698,0.520266666667,0.526266666667,0.5276,0.5258,0.526066666667,0.5232,0.5222,0.509866666667,0.501933333333,0.494466666667,0.488333333333,0.483133333333,0.4794,0.4816,0.482533333333,0.479666666667,0.473733333333,0.4708,0.478733333333,0.499133333333,0.515,0.538,0.5508,0.5562,0.560733333333,0.51,0.51,0.53,0.55,0.61,0.66,0.68,0.74,0.83,0.86,0.89,0.9,0.91,0.93,0.92,0.93,0.93,0.92,0.92,0.9,0.85,0.79,0.7,0.63,0.56,0.644066666667,0.651333333333,0.644333333333,0.635466666667,0.6158,0.5996,0.592466666667,0.5642,0.536133333333,0.520933333333,0.508,0.500733333333,0.494866666667,0.494533333333,0.4966,0.492733333333,0.4866,0.484866666667,0.493133333333,0.517133333333,0.544666666667,0.5812,0.6178,0.642266666667,0.6698,0.404533333333,0.404933333333,0.4176,0.427733333333,0.432533333333,0.445733333333,0.4536,0.4664,0.473333333333,0.479333333333,0.484933333333,0.49,0.4944,0.499733333333,0.500933333333,0.499733333333,0.499733333333,0.4944,0.496266666667,0.5008,0.499333333333,0.4828,0.4748,0.457733333333,0.448533333333,0.181,0.233,0.142,0.118,0.0815,0.071,0.0815,0.0225,0.0205,0.009,0.014,0.008,0.0075,0.022,0.0065,0.009,0.0085,0.003,0.0125,0.013,0.036,0.1015,0.1515,0.203,0.2405,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9903,0.9731,0.9903,0.7639,0.9467,0.4163,0.6073,0.6575,0.9771,0.9997,0.9997,0.9997,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766666666667,0.0909090909091,0
0.27075,0.2655,0.2285,0.211,0.18325,0.23325,0.24725,0.24425,0.21775,0.238,0.22175,0.2395,0.191,0.19875,0.19275,0.24975,0.27325,0.247,0.30425,0.2885,0.344,0.3685,0.405,0.41625,0.46175,0.6698,0.680866666667,0.679733333333,0.6674,0.645666666667,0.634533333333,0.6222,0.614133333333,0.6024,0.595866666667,0.589333333333,0.5862,0.586533333333,0.5902,0.591533333333,0.599266666667,0.598866666667,0.596666666667,0.600933333333,0.608533333333,0.622866666667,0.636933333333,0.643,0.6496,0.650333333333,0.560733333333,0.56,0.5564,0.547733333333,0.5442,0.547133333333,0.5504,0.5496,0.5482,0.546333333333,0.543866666667,0.547333333333,0.553466666667,0.558466666667,0.5612,0.5662,0.562666666667,0.559066666667,0.562533333333,0.565266666667,0.568466666667,0.5688,0.5654,0.564733333333,0.559066666667,0.56,0.53,0.52,0.53,0.58,0.63,0.68,0.71,0.75,0.76,0.78,0.81,0.84,0.84,0.85,0.84,0.82,0.82,0.81,0.79,0.75,0.7,0.66,0.64,0.62,0.6698,0.680866666667,0.679733333333,0.6674,0.645666666667,0.634533333333,0.6222,0.614133333333,0.6024,0.595866666667,0.589333333333,0.5862,0.586533333333,0.5902,0.591533333333,0.599266666667,0.598866666667,0.596666666667,0.600933333333,0.608533333333,0.622866666667,0.636933333333,0.643,0.6496,0.650333333333,0.448533333333,0.4436,0.443333333333,0.445333333333,0.449733333333,0.4524,0.448666666667,0.448266666667,0.451066666667,0.4472,0.438266666667,0.433866666667,0.4308,0.423066666667,0.4152,0.4104,0.404133333333,0.402266666667,0.401333333333,0.393466666667,0.383333333333,0.371866666667,0.363066666667,0.3476,0.326,0.2405,0.23,0.201,0.187,0.1605,0.2235,0.1935,0.1985,0.164,0.1755,0.155,0.169,0.1655,0.1875,0.149,0.187,0.204,0.2305,0.2365,0.2525,0.3455,0.3195,0.3355,0.3325,0.374,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0909090909091,0
0.46175,0.4785,0.45025,0.3505,0.49625,0.3425,0.12775,0.07775,0.14775,0.213,0.232,0.32925,0.3395,0.362,0.3705,0.3575,0.303,0.31875,0.33875,0.36025,0.417,0.444,0.429,0.3935,0.37075,0.650333333333,0.644,0.637933333333,0.6302,0.508866666667,0.463,0.453066666667,0.448266666667,0.446133333333,0.443533333333,0.441333333333,0.4404,0.433733333333,0.4294,0.423066666667,0.4172,0.413333333333,0.4086,0.409466666667,0.4126,0.417266666667,0.420466666667,0.422933333333,0.427333333333,0.427,0.559066666667,0.553333333333,0.553,0.552733333333,0.477533333333,0.442933333333,0.4354,0.4318,0.427666666667,0.421066666667,0.4148,0.400666666667,0.379533333333,0.371333333333,0.362133333333,0.354133333333,0.347666666667,0.344133333333,0.3456,0.343333333333,0.339,0.3244,0.3188,0.318866666667,0.322133333333,0.62,0.62,0.63,0.66,0.84,0.89,0.9,0.91,0.9,0.87,0.85,0.79,0.72,0.7,0.69,0.68,0.67,0.67,0.67,0.65,0.62,0.55,0.52,0.51,0.52,0.650333333333,0.644,0.637933333333,0.6302,0.484666666667,0.4394,0.453066666667,0.448266666667,0.446133333333,0.4212,0.421933333333,0.413666666667,0.400133333333,0.392533333333,0.384666666667,0.379333333333,0.377933333333,0.369266666667,0.374333333333,0.3742,0.3758,0.377333333333,0.381533333333,0.3894,0.3882,0.326,0.3112,0.279466666667,0.275333333333,0.294666666667,0.363333333333,0.349733333333,0.3572,0.364533333333,0.367066666667,0.3648,0.373333333333,0.384,0.392933333333,0.404533333333,0.424266666667,0.437866666667,0.453733333333,0.4724,0.488933333333,0.501333333333,0.5072,0.517866666667,0.521733333333,0.5264,0.374,0.387,0.3715,0.2985,0.3575,0.244,0.097,0.0815,0.1195,0.2065,0.1835,0.238,0.29,0.315,0.318,0.3015,0.2715,0.3,0.2635,0.298,0.338,0.364,0.35,0.3225,0.331,0.9997,0.9997,0.9997,0.9997,0.8148,0.25,0.8072,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.943,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0,0,0,0,0.07,0.504,0.46,0.164,0.024,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.99,1,1,0.91,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333,0.0909090909091,0
0.37075,0.38175,0.30375,0.26275,0.23375,0.1185,0.05575,0.0215,0.01675,0.0245,0.036,0.06775,0.0995,0.0805,0.09225,0.086,0.09425,0.1005,0.13875,0.15575,0.177,0.21575,0.2725,0.33125,0.3095,0.427,0.428133333333,0.425066666667,0.4216,0.413933333333,0.4072,0.395266666667,0.383666666667,0.3784,0.374466666667,0.3732,0.380466666667,0.384333333333,0.3818,0.381666666667,0.3838,0.382333333333,0.383466666667,0.405,0.434666666667,0.466466666667,0.4948,0.517666666667,0.531333333333,0.5398,0.322133333333,0.3238,0.3322,0.3358,0.335866666667,0.3382,0.336666666667,0.3356,0.3348,0.334266666667,0.334466666667,0.337,0.336466666667,0.330066666667,0.327466666667,0.326466666667,0.327,0.3278,0.340133333333,0.348866666667,0.3558,0.3606,0.3604,0.362733333333,0.369266666667,0.52,0.52,0.56,0.59,0.62,0.65,0.69,0.74,0.76,0.78,0.78,0.76,0.74,0.72,0.71,0.7,0.71,0.7,0.67,0.59,0.51,0.45,0.39,0.37,0.37,0.3882,0.391333333333,0.393333333333,0.3936,0.389933333333,0.4072,0.395266666667,0.383666666667,0.3784,0.374466666667,0.3732,0.380466666667,0.384333333333,0.3818,0.381666666667,0.3838,0.382333333333,0.383466666667,0.405,0.434666666667,0.450933333333,0.480666666667,0.501666666667,0.515333333333,0.5398,0.5264,0.5344,0.5452,0.559333333333,0.5776,0.5896,0.603466666667,0.614266666667,0.619466666667,0.623866666667,0.633733333333,0.641733333333,0.6432,0.640533333333,0.647066666667,0.653466666667,0.661066666667,0.667733333333,0.674666666667,0.678533333333,0.676933333333,0.6772,0.675866666667,0.665733333333,0.662533333333,0.331,0.3125,0.2585,0.223,0.1865,0.092,0.0355,0.021,0.016,0.013,0.0265,0.0395,0.0685,0.0355,0.0735,0.049,0.063,0.061,0.1285,0.1405,0.1815,0.2055,0.2665,0.3015,0.3015,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866666666667,0.0909090909091,0
0.3095,0.30475,0.30925,0.228,0.10475,0.02325,0.066,0.06375,0.0415,0.033,0.04225,0.02775,0.0185,0.00875,0.01075,0.01275,0.00675,0.0075,0.0105,0.03875,0.0635,0.10775,0.152,0.15725,0.1765,0.5398,0.546333333333,0.546666666667,0.538733333333,0.5206,0.496533333333,0.490933333333,0.4788,0.4638,0.445733333333,0.438066666667,0.420133333333,0.418266666667,0.424333333333,0.426733333333,0.428466666667,0.430933333333,0.434,0.4404,0.471333333333,0.506666666667,0.538,0.5566,0.576066666667,0.591933333333,0.369266666667,0.365,0.358933333333,0.354666666667,0.354866666667,0.354733333333,0.3574,0.3556,0.355533333333,0.357933333333,0.36,0.359866666667,0.362266666667,0.3702,0.378066666667,0.385133333333,0.388066666667,0.3928,0.3988,0.416933333333,0.43,0.4422,0.4384,0.435,0.435333333333,0.37,0.34,0.33,0.34,0.37,0.43,0.45,0.48,0.52,0.59,0.62,0.69,0.71,0.72,0.74,0.77,0.77,0.78,0.78,0.72,0.64,0.58,0.51,0.45,0.41,0.5398,0.546333333333,0.546666666667,0.538733333333,0.5206,0.496533333333,0.490933333333,0.4788,0.4638,0.445733333333,0.438066666667,0.420133333333,0.418266666667,0.424333333333,0.426733333333,0.428466666667,0.430933333333,0.434,0.4404,0.471333333333,0.506666666667,0.538,0.5566,0.576066666667,0.591933333333,0.662533333333,0.660933333333,0.6584,0.665466666667,0.6768,0.683866666667,0.6912,0.690533333333,0.6892,0.698666666667,0.706666666667,0.707733333333,0.711733333333,0.7152,0.709466666667,0.705333333333,0.712933333333,0.711733333333,0.716666666667,0.710533333333,0.700533333333,0.691066666667,0.6768,0.653466666667,0.632,0.3015,0.2605,0.2555,0.1935,0.091,0.032,0.0545,0.048,0.028,0.037,0.033,0.0145,0.011,0.0015,0.009,0.003,0.0025,0.001,0.0005,0.012,0.045,0.1165,0.1165,0.131,0.148,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0909090909091,0
0.1765,0.1935,0.17075,0.162,0.14675,0.134,0.21425,0.22875,0.25975,0.26375,0.2605,0.21025,0.197,0.211,0.21275,0.1895,0.226,0.24875,0.268,0.28075,0.2845,0.3005,0.31575,0.37975,0.3225,0.591933333333,0.596333333333,0.593733333333,0.585666666667,0.576866666667,0.571333333333,0.571933333333,0.567266666667,0.561866666667,0.558733333333,0.557133333333,0.555266666667,0.5546,0.555066666667,0.555266666667,0.5532,0.5548,0.559533333333,0.567466666667,0.572066666667,0.5792,0.586933333333,0.599466666667,0.626466666667,0.621866666667,0.435333333333,0.430533333333,0.433,0.434266666667,0.438666666667,0.4504,0.469533333333,0.4922,0.501066666667,0.511133333333,0.517,0.519466666667,0.521133333333,0.522466666667,0.525266666667,0.5256,0.529466666667,0.534133333333,0.540533333333,0.543533333333,0.547466666667,0.5528,0.5578,0.565333333333,0.5636,0.41,0.39,0.4,0.42,0.46,0.5,0.56,0.66,0.71,0.77,0.8,0.82,0.83,0.83,0.85,0.86,0.87,0.87,0.86,0.85,0.84,0.83,0.8,0.72,0.73,0.591933333333,0.596333333333,0.593733333333,0.585666666667,0.576866666667,0.571333333333,0.571933333333,0.567266666667,0.561866666667,0.558733333333,0.557133333333,0.555266666667,0.5546,0.555066666667,0.555266666667,0.5532,0.5548,0.559533333333,0.567466666667,0.572066666667,0.5792,0.586933333333,0.599466666667,0.626466666667,0.621866666667,0.632,0.616666666667,0.6028,0.592533333333,0.5932,0.587066666667,0.58,0.57,0.548266666667,0.527066666667,0.5084,0.500133333333,0.4824,0.459866666667,0.447733333333,0.434666666667,0.424133333333,0.402266666667,0.387066666667,0.3792,0.3656,0.342666666667,0.311466666667,0.286533333333,0.267066666667,0.148,0.1735,0.1475,0.195,0.167,0.15,0.1775,0.189,0.2135,0.2095,0.213,0.152,0.1675,0.187,0.1475,0.179,0.1905,0.1805,0.2235,0.2295,0.2745,0.25,0.276,0.3055,0.267,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818,0
0.3225,0.2965,0.31875,0.28725,0.2845,0.20225,0.21175,0.17475,0.2135,0.261,0.353,0.2425,0.41425,0.401,0.346,0.29925,0.318,0.50075,0.45475,0.56725,0.4885,0.53925,0.56725,0.569,0.49575,0.621866666667,0.615333333333,0.618466666667,0.618533333333,0.614133333333,0.610066666667,0.606266666667,0.601266666667,0.598,0.600866666667,0.569466666667,0.561933333333,0.532333333333,0.4956,0.483666666667,0.477666666667,0.465533333333,0.432533333333,0.399733333333,0.388133333333,0.379266666667,0.3842,0.386866666667,0.396266666667,0.407,0.5636,0.5636,0.566533333333,0.566066666667,0.561066666667,0.556733333333,0.547,0.533533333333,0.526466666667,0.519666666667,0.5134,0.506733333333,0.469866666667,0.450666666667,0.435533333333,0.4226,0.417333333333,0.3884,0.343933333333,0.307266666667,0.303933333333,0.305,0.305466666667,0.310733333333,0.3158,0.73,0.76,0.76,0.75,0.75,0.75,0.73,0.69,0.68,0.64,0.73,0.74,0.7,0.77,0.75,0.72,0.75,0.77,0.71,0.6,0.62,0.61,0.6,0.58,0.56,0.621866666667,0.615333333333,0.618466666667,0.618533333333,0.614133333333,0.610066666667,0.606266666667,0.601266666667,0.598,0.600866666667,0.569466666667,0.561933333333,0.513666666667,0.468666666667,0.456066666667,0.454,0.4348,0.387933333333,0.347466666667,0.328466666667,0.320266666667,0.328333333333,0.3278,0.340333333333,0.355533333333,0.267066666667,0.2684,0.252933333333,0.2396,0.235733333333,0.241066666667,0.2424,0.234666666667,0.224133333333,0.2208,0.236,0.235733333333,0.231466666667,0.262533333333,0.270266666667,0.2672,0.264933333333,0.275466666667,0.3248,0.36,0.377333333333,0.390533333333,0.4064,0.4252,0.433733333333,0.267,0.2475,0.2315,0.211,0.2515,0.1875,0.173,0.162,0.2,0.259,0.298,0.228,0.345,0.357,0.3325,0.272,0.326,0.4135,0.4185,0.4795,0.4455,0.4205,0.4675,0.455,0.429,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.989,0.9997,0.7508,0.4876,0.9777,0.9631,0.6189,0.952,0.9997,0.9997,0.9997,0,0,0,0,0,0,0,0,0,0,0.006,0.01,0.002,0.006,0.008,0.004,0,0.012,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.47,0.2,0.22,0.58,0.43,0,0.72,0.52,0,0,0,0,0,0,0.0333333333333,0.181818181818,0
0.49575,0.5555,0.505,0.45175,0.3325,0.306,0.31675,0.294,0.25375,0.22125,0.21175,0.1935,0.163,0.23875,0.23,0.23925,0.245,0.194,0.25175,0.294,0.30475,0.30375,0.29575,0.3005,0.2925,0.407,0.412,0.416733333333,0.4114,0.399733333333,0.391466666667,0.385066666667,0.3794,0.375,0.372133333333,0.367466666667,0.3632,0.358466666667,0.352466666667,0.346266666667,0.3416,0.336133333333,0.331733333333,0.342533333333,0.3586,0.3732,0.3866,0.395933333333,0.407666666667,0.415866666667,0.3158,0.304266666667,0.291533333333,0.2842,0.279466666667,0.283266666667,0.286,0.2866,0.286133333333,0.288866666667,0.285866666667,0.282133333333,0.279266666667,0.271733333333,0.2688,0.269333333333,0.265333333333,0.263533333333,0.2678,0.2704,0.264533333333,0.259533333333,0.2568,0.261066666667,0.260466666667,0.56,0.51,0.45,0.45,0.47,0.5,0.53,0.55,0.57,0.59,0.59,0.59,0.6,0.59,0.6,0.62,0.63,0.64,0.61,0.56,0.5,0.44,0.41,0.39,0.37,0.355533333333,0.358066666667,0.365933333333,0.363066666667,0.360333333333,0.348133333333,0.34,0.3438,0.341666666667,0.338733333333,0.3434,0.3632,0.358466666667,0.3158,0.3086,0.308266666667,0.293066666667,0.294,0.307,0.318733333333,0.333466666667,0.349933333333,0.36,0.371333333333,0.386133333333,0.433733333333,0.451466666667,0.4688,0.4852,0.506133333333,0.530266666667,0.545466666667,0.558933333333,0.5664,0.568133333333,0.570266666667,0.575066666667,0.575733333333,0.574266666667,0.579733333333,0.588933333333,0.6028,0.614933333333,0.627866666667,0.630266666667,0.6296,0.626933333333,0.623866666667,0.6188,0.6104,0.429,0.4775,0.449,0.403,0.285,0.3065,0.3105,0.2275,0.2075,0.205,0.1505,0.139,0.1225,0.2065,0.2065,0.1785,0.229,0.1945,0.1915,0.2325,0.2495,0.244,0.2505,0.271,0.229,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666667,0.181818181818,0
0.2925,0.2685,0.2905,0.36375,0.45375,0.4865,0.459,0.39125,0.2985,0.2475,0.27075,0.25775,0.20825,0.20875,0.2005,0.14825,0.105,0.1055,0.2045,0.3545,0.477,0.4805,0.50075,0.41275,0.44625,0.415866666667,0.417866666667,0.3906,0.3754,0.364933333333,0.3502,0.335266666667,0.326133333333,0.318466666667,0.3112,0.3054,0.297733333333,0.291933333333,0.285466666667,0.2754,0.267733333333,0.259666666667,0.257866666667,0.275666666667,0.2916,0.306866666667,0.317733333333,0.325333333333,0.330066666667,0.333533333333,0.260466666667,0.2606,0.3086,0.315,0.257,0.2458,0.234266666667,0.242266666667,0.249933333333,0.239933333333,0.225733333333,0.2156,0.2102,0.2056,0.1924,0.182266666667,0.178133333333,0.180466666667,0.190133333333,0.2032,0.2054,0.193466666667,0.1796,0.164066666667,0.1594,0.37,0.37,0.6,0.68,0.5,0.5,0.51,0.57,0.64,0.62,0.59,0.57,0.57,0.58,0.57,0.55,0.57,0.58,0.56,0.55,0.5,0.43,0.37,0.32,0.31,0.386133333333,0.385266666667,0.350733333333,0.326466666667,0.310066666667,0.289733333333,0.276466666667,0.263466666667,0.2654,0.263,0.262666666667,0.254266666667,0.243066666667,0.238666666667,0.233266666667,0.267733333333,0.259666666667,0.257866666667,0.2208,0.228066666667,0.234933333333,0.2498,0.258466666667,0.266666666667,0.2726,0.6104,0.607066666667,0.598133333333,0.6296,0.642,0.658933333333,0.677866666667,0.685333333333,0.699866666667,0.709866666667,0.717066666667,0.727733333333,0.736266666667,0.743066666667,0.7428,0.746266666667,0.7472,0.743866666667,0.744533333333,0.740266666667,0.738666666667,0.740133333333,0.7444,0.7496,0.7524,0.229,0.255,0.274,0.3285,0.365,0.39,0.345,0.3625,0.2745,0.235,0.199,0.1965,0.22,0.204,0.175,0.1215,0.0785,0.091,0.238,0.313,0.41,0.3945,0.4,0.377,0.3605,0.9997,0.9997,0.9997,0.8804,0.9997,0.9997,0.9997,0.9677,0.8243,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.181818181818,0
0.44625,0.399,0.40275,0.3595,0.32925,0.32475,0.33225,0.29025,0.2825,0.25325,0.23175,0.186,0.17275,0.12825,0.14,0.173,0.1865,0.16725,0.213,0.27575,0.25275,0.2525,0.26725,0.25875,0.213,0.333533333333,0.331533333333,0.326733333333,0.3178,0.3026,0.292466666667,0.2842,0.274866666667,0.266733333333,0.260333333333,0.255266666667,0.249866666667,0.245733333333,0.239866666667,0.236933333333,0.233933333333,0.230333333333,0.232733333333,0.251133333333,0.275,0.300066666667,0.3216,0.343666666667,0.3598,0.372333333333,0.1594,0.1528,0.1516,0.146333333333,0.144,0.147933333333,0.146066666667,0.1476,0.146466666667,0.1452,0.143266666667,0.142933333333,0.142866666667,0.142266666667,0.146266666667,0.147,0.1486,0.153666666667,0.157666666667,0.160133333333,0.164666666667,0.1688,0.171,0.176066666667,0.182266666667,0.31,0.3,0.3,0.31,0.33,0.37,0.38,0.41,0.43,0.45,0.45,0.47,0.48,0.5,0.53,0.54,0.56,0.57,0.52,0.45,0.39,0.35,0.31,0.29,0.28,0.2726,0.273133333333,0.269133333333,0.257266666667,0.244133333333,0.232733333333,0.227733333333,0.214333333333,0.203466666667,0.207733333333,0.206066666667,0.249866666667,0.245733333333,0.239866666667,0.236933333333,0.233933333333,0.182133333333,0.187266666667,0.196466666667,0.2214,0.250333333333,0.2784,0.300666666667,0.3272,0.340266666667,0.7524,0.758266666667,0.762,0.7704,0.778533333333,0.786933333333,0.796,0.806133333333,0.811733333333,0.816133333333,0.817866666667,0.824,0.828533333333,0.821733333333,0.826933333333,0.836266666667,0.845066666667,0.850933333333,0.849733333333,0.849333333333,0.852,0.8432,0.831333333333,0.82,0.809066666667,0.3605,0.3345,0.3205,0.3305,0.2915,0.2875,0.2565,0.2715,0.2795,0.213,0.1935,0.13,0.112,0.112,0.1135,0.144,0.1735,0.1645,0.216,0.231,0.233,0.2155,0.237,0.1895,0.197,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333,0.181818181818,0
