windGust0,windGust1,windGust2,windGust3,windGust4,windGust5,windGust6,windGust7,windGust8,windGust9,windGust10,windGust11,windGust12,windGust13,windGust14,windGust15,windGust16,windGust17,windGust18,windGust19,windGust20,windGust21,windGust22,windGust23,windGust24,temperature0,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8,temperature9,temperature10,temperature11,temperature12,temperature13,temperature14,temperature15,temperature16,temperature17,temperature18,temperature19,temperature20,temperature21,temperature22,temperature23,temperature24,dewPoint0,dewPoint1,dewPoint2,dewPoint3,dewPoint4,dewPoint5,dewPoint6,dewPoint7,dewPoint8,dewPoint9,dewPoint10,dewPoint11,dewPoint12,dewPoint13,dewPoint14,dewPoint15,dewPoint16,dewPoint17,dewPoint18,dewPoint19,dewPoint20,dewPoint21,dewPoint22,dewPoint23,dewPoint24,humidity0,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,humidity9,humidity10,humidity11,humidity12,humidity13,humidity14,humidity15,humidity16,humidity17,humidity18,humidity19,humidity20,humidity21,humidity22,humidity23,humidity24,apparentTemperature0,apparentTemperature1,apparentTemperature2,apparentTemperature3,apparentTemperature4,apparentTemperature5,apparentTemperature6,apparentTemperature7,apparentTemperature8,apparentTemperature9,apparentTemperature10,apparentTemperature11,apparentTemperature12,apparentTemperature13,apparentTemperature14,apparentTemperature15,apparentTemperature16,apparentTemperature17,apparentTemperature18,apparentTemperature19,apparentTemperature20,apparentTemperature21,apparentTemperature22,apparentTemperature23,apparentTemperature24,pressure0,pressure1,pressure2,pressure3,pressure4,pressure5,pressure6,pressure7,pressure8,pressure9,pressure10,pressure11,pressure12,pressure13,pressure14,pressure15,pressure16,pressure17,pressure18,pressure19,pressure20,pressure21,pressure22,pressure23,pressure24,windSpeed0,windSpeed1,windSpeed2,windSpeed3,windSpeed4,windSpeed5,windSpeed6,windSpeed7,windSpeed8,windSpeed9,windSpeed10,windSpeed11,windSpeed12,windSpeed13,windSpeed14,windSpeed15,windSpeed16,windSpeed17,windSpeed18,windSpeed19,windSpeed20,windSpeed21,windSpeed22,windSpeed23,windSpeed24,visibility0,visibility1,visibility2,visibility3,visibility4,visibility5,visibility6,visibility7,visibility8,visibility9,visibility10,visibility11,visibility12,visibility13,visibility14,visibility15,visibility16,visibility17,visibility18,visibility19,visibility20,visibility21,visibility22,visibility23,visibility24,precipIntensity0,precipIntensity1,precipIntensity2,precipIntensity3,precipIntensity4,precipIntensity5,precipIntensity6,precipIntensity7,precipIntensity8,precipIntensity9,precipIntensity10,precipIntensity11,precipIntensity12,precipIntensity13,precipIntensity14,precipIntensity15,precipIntensity16,precipIntensity17,precipIntensity18,precipIntensity19,precipIntensity20,precipIntensity21,precipIntensity22,precipIntensity23,precipIntensity24,precipProbability0,precipProbability1,precipProbability2,precipProbability3,precipProbability4,precipProbability5,precipProbability6,precipProbability7,precipProbability8,precipProbability9,precipProbability10,precipProbability11,precipProbability12,precipProbability13,precipProbability14,precipProbability15,precipProbability16,precipProbability17,precipProbability18,precipProbability19,precipProbability20,precipProbability21,precipProbability22,precipProbability23,precipProbability24,day,month,outcome
5.7,4.82,3.94,1.73,0.98,0.75,1.18,1.02,0.24,0.07,0.18,0.04,0,0,0,0,0.18,0.76,0.16,2.17,0.5,1.2,3.03,1.72,2.21,25.74,26.13,26.01,25.59,24.68,24.24,24.57,24.47,24.29,24.13,23.93,23.3,22.89,22.76,21.85,21.18,21.61,21.71,22.17,23.59,24.7,26.12,27.52,28.18,28.94,19.52,20.68,20.9,20.81,20.49,20.7,21.66,21.78,21.65,21.5,21.18,20.94,20.46,20.24,19.82,19.15,19.38,19.76,20.13,21.34,21.58,21.9,21.52,21.46,21.38,0.77,0.8,0.81,0.82,0.84,0.86,0.89,0.89,0.9,0.9,0.89,0.91,0.9,0.9,0.92,0.92,0.91,0.92,0.92,0.91,0.88,0.84,0.78,0.76,0.73,21.8,26.13,26.01,25.59,24.68,24.24,24.57,24.47,24.29,24.13,23.93,23.3,22.89,22.76,21.85,21.18,21.61,21.71,22.17,23.59,24.7,26.12,27.52,28.18,28.94,1011.54,1011.03,1011.09,1010.7,1010.06,1009.57,1009.59,1008.96,1008.23,1007.35,1006.13,1005.84,1005.19,1005.19,1004.88,1004.3,1003.73,1003.92,1004.68,1004.79,1004.23,1003.51,1002.87,1002.06,1001.73,3.29,2.86,2.01,1.17,0.26,0.27,0.53,0.4,0.02,0.07,0.09,0.04,0,0,0,0,0.06,0,0,0.96,0.5,0.81,1.44,1.36,0.69,8.406,3.926,4.704,5.244,8.206,6.266,1.541,1.648,3.314,4.924,1.712,3.528,5.181,7.258,6.753,6.459,6.354,5.502,2.766,2.634,4.953,6.713,8.74,8.942,9.073,0,0,0,0,0,0,0.001,0.003,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
22.99,22.75,23.4,22.9,19.99,16.38,17.15,16.39,17.73,18.1,14.72,11.93,12.07,11.82,11.67,13.02,11.16,13.54,14.12,13,15.88,13.3,12.56,11.71,9.68,24.31,23.53,21.62,19.28,17.16,16.89,16.46,16.27,15.87,15.02,14.39,13.52,13.02,12.51,11.93,11.82,11.37,10.8,11.73,13.55,15.66,17.06,19.66,22.44,24.24,11.58,10.27,9.64,6.78,3.4,2.47,2.78,3.14,1.34,-0.04,0.3,0.08,0.42,0.24,0.16,0.21,0.31,0.19,0.33,0.8,1.53,2.43,3.96,5.62,6.78,0.58,0.56,0.59,0.58,0.54,0.52,0.54,0.56,0.52,0.51,0.53,0.54,0.56,0.57,0.58,0.59,0.6,0.62,0.59,0.56,0.53,0.52,0.5,0.48,0.47,14.99,13.47,11.72,8.71,8.48,7.21,7.28,6.96,7.14,5.71,5.96,6.05,5.63,4.86,4.97,4.04,2.54,2.95,2.33,5.11,6.16,9.36,11.85,16.34,19.3,1005.48,1006.47,1007.5,1009.31,1011.56,1012.83,1013.68,1014.42,1015.4,1016.6,1017.82,1018.62,1019.42,1019.9,1020.43,1021.41,1021.87,1022.89,1023.38,1022.74,1022.18,1022.8,1022.15,1022.54,1020.97,8.73,9.59,8.68,8.88,6.08,7.08,6.45,6.55,5.88,6.29,5.36,4.47,4.35,4.48,3.95,4.5,5.25,4.42,5.78,5.24,6.61,5.14,5.68,4.57,3.86,8.239,9.997,6.3,6.306,9.13,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0
10.71,7.88,12.46,12.73,11.62,8.44,8.72,12.68,18.36,11.81,24.66,22.85,19.2,11.49,14.26,11.43,8.27,7.6,6.02,29.55,20.75,25.44,19.28,12.99,21.57,40.45,40.92,40.77,40.72,38.91,38.51,38.48,38.01,39.04,39.73,39.78,41.1,41.66,41.86,41.95,42.9,44.36,46.55,49.73,49.03,45.05,44.54,41.86,39.73,39.67,31.74,32.47,33.15,32.78,34.61,35.63,35.72,35.57,36.12,36.6,37.07,38,38.9,39.53,40.26,40.41,42.08,42.99,44.45,39.12,34.66,33.48,31.84,31.19,30.17,0.71,0.72,0.74,0.73,0.84,0.89,0.9,0.91,0.89,0.88,0.9,0.89,0.9,0.91,0.94,0.91,0.92,0.87,0.82,0.69,0.67,0.65,0.67,0.71,0.69,34.27,35.76,34.98,34.85,33.58,32.54,32.36,30.61,31.43,32.57,32.17,35.16,35.1,36.83,36.16,36.7,39.77,42.74,47.33,43.31,39.05,38.31,33.81,32.14,32.56,1023.49,1022.61,1022,1021.48,1021.27,1019.88,1017.97,1014.81,1012.96,1010.85,1008.32,1005.3,1003.33,1002.22,999.82,998.34,998.33,999.26,1001.3,1004.4,1007.71,1008.71,1010.58,1011.26,1012.06,9.83,7.88,9.14,9.27,7.41,8.44,8.72,11.3,12.54,11.81,13.1,9.65,11.52,8.05,9.76,11.43,8.27,7.6,6.02,15.35,12.46,12.76,16.46,12.99,11.67,10,10,10,10,8.348,5.136,5.553,5.441,5.25,6.568,8.639,8.034,10,9.35,9.395,10,10,10,9.436,10,10,10,10,10,10,0,0,0,0,0.008,0.034,0.047,0.057,0.064,0.038,0.032,0,0.019,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0.78,1,1,1,1,1,1,0,1,0,0,0,0,0,0.82,0.75,0,0,0,0,0,1,1,0
9.52,7.62,6.13,6.05,4.82,7.99,9.22,12.1,12.28,11.57,10.91,11.69,11.08,10.41,10.94,11.08,10.82,13.32,12.57,13.81,14.12,18.25,17.28,20.64,20.78,32.6,31.9,31.32,30.39,29.49,28.86,28.2,26.92,26,24.84,23.67,22.78,22.14,21.4,21.03,20.24,19.48,18.46,17.99,17.99,18.83,20.26,22.44,23.4,24,16.2,15.35,15.38,15.04,15.41,14.52,14.59,12.77,10.97,9.91,9.51,8.97,8.26,7.51,7,6.25,6.25,6.33,5.88,5.07,4.32,3.77,3.86,3.05,2.59,0.5,0.5,0.51,0.52,0.55,0.55,0.56,0.55,0.52,0.53,0.54,0.55,0.55,0.54,0.54,0.54,0.56,0.59,0.58,0.56,0.53,0.48,0.44,0.41,0.39,28.93,31.9,31.32,30.39,29.49,25.39,23.64,21.4,19.98,18.34,17.85,17.19,15.82,15.47,14.36,13.6,13.36,11.12,10.19,9.55,10.61,11.02,13.82,13.89,14.7,1012.68,1012.63,1011.78,1011.88,1012.01,1011.67,1011.44,1011.17,1010.96,1010.4,1009.55,1008.14,1008.34,1007.53,1006.74,1006.63,1006.48,1005.81,1005.35,1005.34,1004.94,1004.45,1003.86,1003.38,1002.87,3.85,2.73,2.68,2.47,1.55,3.26,4.05,4.72,5.06,5.32,4.49,4.18,4.71,4.28,4.85,4.71,4.19,5.04,5.39,6,5.93,7.4,7.19,8.68,8.59,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0
18.15,21.01,18.35,16.58,14.77,10.01,7.73,9.2,8.89,7.15,6.17,2.32,1.42,1.26,0.78,0.59,0.86,0.79,0.54,1.12,1.63,1.94,3.08,4.82,6.45,32.26,33.06,33.2,32.78,31.21,30.5,30.55,31.11,30.56,30.17,29.45,28.9,27.17,25.93,24.79,23.91,23.83,23.54,24.76,27.73,29.56,30.03,30.85,31.2,31.92,24.2,23.63,23.26,22.99,22.54,22.71,22.81,22.88,22.34,21.78,21.45,21.01,20.21,19.97,19.35,19.39,19.37,19.33,20.26,22.24,23.29,25.31,26.08,26.47,27.12,0.72,0.68,0.67,0.67,0.7,0.72,0.73,0.71,0.71,0.71,0.72,0.72,0.75,0.78,0.8,0.83,0.83,0.84,0.83,0.8,0.77,0.82,0.82,0.82,0.82,25.44,26.67,26.89,26.85,26.36,26.96,30.55,28.26,26.5,26.23,29.45,28.9,27.17,25.93,24.79,23.91,23.83,23.54,24.76,27.73,29.56,30.03,30.85,31.2,31.92,993.6,995.38,997.12,999.02,1000.86,1002.42,1004.15,1005.97,1005.71,1006.2,1007.23,1007.98,1008.51,1008.8,1008.47,1009.28,1008.78,1008.62,1009.21,1009.42,1009.17,1009.48,1008.58,1007.77,1006.91,7.56,7.15,7.07,6.42,4.78,3.49,2.54,3.03,3.92,3.77,2.04,0.75,0.56,0.2,0.18,0.27,0.18,0.12,0.1,0.09,0.37,0.6,1.67,1.97,2.65,3.988,6.072,8.941,9.875,9.997,9.997,9.997,9.997,9.997,9.895,9.693,9.785,9.785,9.518,9.33,8.783,9.209,7.385,7.057,5.491,2.052,0.99,1.493,1.128,2.435,0,0.001,0.003,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.003,0,0.23,0.24,0.24,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.48,0.44,15,2,0
11.54,10.43,11.27,10.81,8.2,7.06,6.05,5.64,3.94,4.04,3.01,1.83,0.89,0.39,0.36,0.52,0.48,0.04,0.67,2.09,2.6,3.71,3.69,4.91,4.46,41.23,39.81,39.09,37.21,34.14,32.42,30.48,28.61,26.95,25.19,23.64,22.02,20.39,18.78,17.21,16.25,15.41,15.6,17.23,21.17,24.63,27.6,30.08,31.8,32.29,27.63,27.11,25.49,23.55,21.84,20.58,19.41,18.79,17.73,16.68,15.3,14.02,13.63,12.74,12.07,11.81,11.74,11.79,13.08,14.78,13.97,14.5,15.51,15.98,16.49,0.58,0.6,0.58,0.57,0.6,0.61,0.63,0.66,0.68,0.7,0.7,0.71,0.75,0.77,0.8,0.82,0.85,0.85,0.83,0.76,0.63,0.57,0.54,0.52,0.52,38.61,36.79,35.84,33.25,30.8,32.42,30.48,28.61,26.95,25.19,23.64,22.02,20.39,18.78,17.21,16.25,15.41,15.6,17.23,21.17,24.63,27.6,30.08,31.8,32.29,1017.34,1018.15,1018.76,1019.19,1020.25,1021.57,1022.48,1023.24,1023.98,1024.53,1025.14,1025.6,1025.94,1025.82,1025.86,1026.17,1026.32,1026.24,1026.57,1026.83,1026.5,1025.82,1024.42,1023.08,1022.27,4.15,4.34,4.48,4.94,3.76,2.85,2.73,1.48,1.69,1.74,0.94,0.27,0.23,0.28,0.06,0.11,0.01,0,0,0.35,0.53,0.81,1.53,1.48,1.67,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0
14.83,15.27,12.15,10.51,9.35,4.74,2.23,0.86,0.67,0.98,1.44,2.71,3.98,3.22,3.69,3.44,3.77,4.02,5.55,6.23,7.08,8.63,10.9,13.25,12.38,34.05,34.22,33.76,33.24,32.09,31.08,29.29,27.55,26.76,26.17,25.98,27.07,27.65,27.27,27.25,27.57,27.35,27.52,30.75,35.2,39.97,44.22,47.65,49.7,50.97,18.32,18.57,19.83,20.37,20.38,20.73,20.5,20.34,20.22,20.14,20.17,20.55,20.47,19.51,19.12,18.97,19.05,19.17,21.02,22.33,23.37,24.09,24.06,24.41,25.39,0.52,0.52,0.56,0.59,0.62,0.65,0.69,0.74,0.76,0.78,0.78,0.76,0.74,0.72,0.71,0.7,0.71,0.7,0.67,0.59,0.51,0.45,0.39,0.37,0.37,28.23,28.7,29,29.04,28.49,31.08,29.29,27.55,26.76,26.17,25.98,27.07,27.65,27.27,27.25,27.57,27.35,27.52,30.75,35.2,37.64,42.1,45.25,47.3,50.97,1014.48,1015.08,1015.89,1016.95,1018.32,1019.22,1020.26,1021.07,1021.46,1021.79,1022.53,1023.13,1023.24,1023.04,1023.53,1024.01,1024.58,1025.08,1025.6,1025.89,1025.77,1025.79,1025.69,1024.93,1024.69,6.62,6.25,5.17,4.46,3.73,1.84,0.71,0.42,0.32,0.26,0.53,0.79,1.37,0.71,1.47,0.98,1.26,1.22,2.57,2.81,3.63,4.11,5.33,6.03,6.03,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0
10.26,7.81,4.97,2.94,1.73,1.16,1.27,1.02,1.04,1.59,1.48,3.53,3.87,4.6,6.72,7.89,8.29,10.3,10.46,9.77,10.37,12.23,12.27,12.55,11.7,26.5,26.35,26.17,25.29,23.87,22.15,20.39,19.64,19.02,18.41,18.15,19.09,19.34,19.8,19.79,19.97,19.99,19.73,19.73,20.2,20.74,21.2,22.5,23.61,23.99,8.1,8.61,8.77,8.57,9.02,8.68,9.34,9.45,8.98,9,9.04,9.23,9.25,9.19,9.13,9.48,9.88,10.28,10.62,10.6,11.18,11.71,11.4,10.76,10.24,0.45,0.47,0.47,0.49,0.53,0.56,0.62,0.64,0.64,0.66,0.67,0.65,0.64,0.63,0.63,0.63,0.64,0.66,0.67,0.66,0.66,0.66,0.62,0.57,0.55,22.2,26.35,26.17,25.29,23.87,22.15,20.39,19.64,19.02,18.41,18.15,19.09,19.34,19.8,19.79,19.97,14.75,13.66,13.88,13.78,15.07,15.09,16.13,17.13,17.88,1023.1,1022.56,1022.69,1022.98,1023.73,1023.36,1023.35,1022.93,1022.53,1022.62,1022.22,1021.48,1021.14,1020.61,1018.74,1017.94,1017.66,1016.43,1016.31,1015.89,1016.04,1014.3,1012.63,1011.5,1010.16,3.62,2.98,1.64,1.02,0.47,0.32,0.24,0.2,0.15,0.43,0.4,1.04,1.34,1.54,2.56,2.97,3.61,4.18,4.02,4.52,4,4.4,4.81,5.08,4.81,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
8.4,6.53,5.02,3.12,0.46,0.17,0.21,0.22,0.31,0.51,0.87,1.08,2.07,1.71,1.26,1.06,0.49,0.24,0.79,1.41,2.59,2.45,4.34,5.35,6.48,38.87,39.35,39.22,38.63,36.55,34.49,33.5,32.9,33.16,33.63,33.52,33.64,34.34,35.11,34.19,33.68,32.76,32.27,33.41,35.43,37.83,39.8,41.38,41.97,41.38,24.09,24.43,25.14,25.45,25.17,25.03,25.08,25.19,25.3,25.01,24.89,24.95,25.58,26.28,27.64,28.48,28.29,28.01,29.46,31.45,32.51,33.09,33.14,33.24,33.14,0.55,0.55,0.57,0.59,0.63,0.68,0.71,0.73,0.73,0.7,0.7,0.7,0.7,0.7,0.77,0.81,0.83,0.84,0.85,0.85,0.81,0.77,0.72,0.71,0.72,36.82,39.35,39.22,38.63,36.55,34.49,33.5,32.9,33.16,33.63,33.52,33.64,34.34,35.11,34.19,33.68,32.76,32.27,33.41,35.43,37.83,39.8,41.38,41.97,41.38,1016.49,1016.47,1016.35,1016.67,1016.88,1017.2,1017.47,1017.31,1017.56,1017.72,1017.83,1018,1018.1,1018.23,1018.35,1018.89,1019.28,1019.84,1020.54,1020.83,1021.07,1021.53,1021.34,1021.35,1021.46,3.23,2.56,2.05,0.98,0,0,0.08,0.01,0.13,0.03,0.12,0.66,0.72,0.87,0.64,0.25,0.01,0.01,0.1,0.45,0.37,0.74,2.13,2.37,2.52,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,8.895,8.028,6.74,5.695,4.832,6.756,8.501,9.658,9.997,9.997,9.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0
16.79,16.17,15.13,13.37,9.85,6.3,2.86,2,0.93,0.58,0.25,0.67,0.46,0.68,0.85,1.42,1.85,3.01,8.05,6.83,12.08,13.74,16.97,17.45,15.28,12.06,13.3,13.16,11.98,9.87,8.79,7.25,4.75,1.35,-1.19,-3.17,-5.52,-7.18,-7.34,-7.95,-9.56,-8.14,-4.67,3.98,7.48,14.3,17.08,19.21,19.96,19.54,-2.17,-1.9,-1.89,-2.13,-2.77,-3,-3.89,-5.43,-7.47,-8.83,-9.87,-11.63,-12.56,-12.74,-12.61,-14.13,-12.6,-9.53,-6.52,-3.96,-1.17,-0.34,0.23,1.61,7.76,0.52,0.5,0.5,0.52,0.56,0.58,0.6,0.62,0.66,0.69,0.72,0.74,0.77,0.77,0.79,0.8,0.8,0.79,0.61,0.59,0.5,0.46,0.43,0.44,0.6,1.22,3.43,3.3,3.3,2.74,8.79,7.25,4.75,1.35,-1.19,-3.17,-5.52,-7.18,-7.34,-7.95,-9.56,-8.14,-4.67,3.98,1.35,6.84,8.47,10.3,11.3,11.3,1021.99,1023.14,1024.04,1025.23,1027.16,1028.43,1029.12,1029.86,1030.55,1031.07,1031.44,1031.53,1031.46,1031.33,1031.05,1030.64,1030.45,1030.13,1030.41,1030.01,1028.53,1027.07,1026.13,1025.76,1025.38,7.27,6.5,6.47,5.21,3.86,2.93,0.91,0.59,0.19,0.15,0.25,0.02,0,0.09,0.04,0.25,0.5,0.76,2.99,3.11,4.56,5.99,6.75,6.64,6.09,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,2.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0
8.48,10.17,9.43,8.86,7.87,7.96,8.8,9.91,9.67,10.31,9.5,10.03,8.58,8.89,8.97,8.2,7.65,8.41,9.36,11.2,11.42,12.14,13.7,12.82,12.51,9.04,8.44,8.28,7.72,7.14,6.27,6.09,5.52,4.81,3.72,2.06,0.18,-1.19,-2.07,-3.03,-4.01,-4.63,-5.29,-5.52,-4.12,-1.52,0.82,3.11,4.87,6.72,-3.13,-3.15,-3.6,-4.33,-5.2,-5.77,-5.66,-5.61,-5.1,-5.43,-6.3,-7.56,-8.64,-9.26,-9.91,-10.6,-10.82,-11.48,-11.91,-11.71,-10.3,-9.15,-8.11,-7.35,-6.47,0.57,0.58,0.58,0.57,0.56,0.57,0.58,0.59,0.63,0.65,0.67,0.69,0.7,0.71,0.72,0.73,0.74,0.74,0.73,0.69,0.65,0.62,0.59,0.56,0.54,1.4,0.45,0.95,1.4,7.14,-1.46,-0.65,-2.61,-4.03,-5.2,-7.25,-9.95,-10.71,-11.17,-12.25,-13.47,-4.63,-13.33,-14.76,-15.97,-12.38,-10.28,-7.93,-5.61,-3.08,1016.72,1015.72,1015.32,1015.96,1016.04,1016.34,1016.62,1016.81,1016.46,1015.92,1015.19,1013.99,1014.07,1014.22,1013.76,1013.59,1013.89,1013.89,1014.02,1013.53,1013.89,1012.51,1011.27,1010.33,1010.49,4.1,4.26,3.83,3.22,2.85,3.89,3.33,4.06,4.43,4.37,4.44,4.77,4.25,3.94,3.93,3.97,2.95,3.2,3.74,5.42,5.05,5.52,5.81,5.62,5.35,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
9.2,10.03,5.3,5.47,3.81,2.89,2.86,1.32,1.08,0.65,1.06,0.65,0.78,0.57,0.83,0.59,0.72,0.47,0.34,1,1.65,5.53,7.87,11.66,10.83,66.61,67.7,66.65,65.32,62.37,59.94,58.87,54.63,50.42,48.14,46.2,45.11,44.23,44.18,44.49,43.91,42.99,42.73,43.97,47.57,51.7,57.18,62.67,66.34,70.47,48.04,48.94,49.14,48.87,48.91,48.48,48.33,46.48,45.29,44.17,43.25,42.47,41.91,42.24,42.38,41.95,41.06,40.62,41.81,44.87,47.25,50.7,52.62,53.43,54.11,0.51,0.51,0.53,0.55,0.61,0.66,0.68,0.74,0.83,0.86,0.89,0.9,0.91,0.93,0.92,0.93,0.93,0.92,0.92,0.9,0.85,0.79,0.7,0.63,0.56,66.61,67.7,66.65,65.32,62.37,59.94,58.87,54.63,50.42,48.14,46.2,45.11,44.23,44.18,44.49,43.91,42.99,42.73,43.97,47.57,51.7,57.18,62.67,66.34,70.47,1005.34,1005.37,1006.32,1007.08,1007.44,1008.43,1009.02,1009.98,1010.5,1010.95,1011.37,1011.75,1012.08,1012.48,1012.57,1012.48,1012.48,1012.08,1012.22,1012.56,1012.45,1011.21,1010.61,1009.33,1008.64,3.62,4.66,2.84,2.36,1.63,1.42,1.63,0.45,0.41,0.18,0.28,0.16,0.15,0.44,0.13,0.18,0.17,0.06,0.25,0.26,0.72,2.03,3.03,4.06,4.81,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.997,9.903,9.731,9.903,7.639,9.467,4.163,6.073,6.575,9.771,9.997,9.997,9.997,9.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0
4.83,3.81,2.59,2.01,0,1.37,0.73,2.8,1.73,2.54,4.11,4.62,4.68,4.79,3.66,3.04,4.35,5.17,4.96,5.88,4.73,4.76,7.25,8.49,7.61,30.99,30.64,30.73,29.85,29,28.84,28.59,28.23,28.22,28.33,28.5,28.68,28.75,27.65,25.6,24,26.4,26.33,26.97,28.19,30.14,31.98,34.88,36.42,36.9,19.94,20.39,20.82,21.7,21.55,21.39,21.33,21.5,21.37,21.05,20.49,20.26,19.21,17.82,17.5,17.28,17.51,17.46,18.98,20.15,21.24,20.9,21.78,21.3,20.89,0.63,0.65,0.66,0.71,0.73,0.73,0.74,0.76,0.75,0.74,0.72,0.7,0.67,0.66,0.71,0.75,0.69,0.69,0.72,0.71,0.69,0.63,0.58,0.54,0.52,26.04,26.72,30.73,29.85,29,28.84,28.59,28.23,28.22,28.33,23.91,23.55,23.57,23.13,21.13,20.21,21.19,20.24,21.2,21.8,25.15,27.27,28.8,29.97,31.04,1020.01,1019.9,1019.7,1019.62,1019.79,1019.72,1019.46,1019.21,1019,1018.35,1017.15,1016.04,1015.58,1015.22,1014.62,1014.86,1015.53,1015.14,1015.09,1015.14,1015.74,1015.41,1014.63,1014.21,1014.27,4.83,3.81,2.59,2.01,0,1.37,0.73,2.8,1.73,2.54,4.11,4.62,4.68,3.93,3.66,3.04,4.35,5.17,4.96,5.88,4.73,4.76,7.25,8.49,7.61,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
